transaction_id,amount,transaction_hour,foreign_transaction,location_mismatch,velocity_last_24h,cardholder_age,is_fraud,device_trust_score_binned,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
8496,529.8425,18,0,0,4,36,0,2,1,0,0,0,0
8497,529.8425,9,0,0,5,67,0,2,0,0,0,1,0
8498,145.99,18,0,1,4,50,0,1,0,0,0,1,0
8499,33.57,9,0,0,2,23,0,1,1,0,0,0,0
8500,68.39,15,0,0,0,55,0,3,0,0,0,1,0
8501,99.45,12,0,0,0,42,0,3,0,0,0,0,1
8502,66.62,15,1,0,0,47,0,3,0,0,1,0,0
8503,59.29,17,1,1,4,44,1,1,0,0,0,1,0
8504,529.8425,23,0,0,1,64,0,3,0,0,0,0,1
8505,29.97,7,0,0,2,35,0,3,1,0,0,0,0
8506,237.91,23,0,0,1,28,0,2,0,0,1,0,0
8507,0.07,17,0,0,4,42,0,3,1,0,0,0,0
8508,163.22,12,0,0,2,39,0,2,0,0,1,0,0
8509,445.73,6,0,0,3,46,0,2,0,0,0,1,0
8510,61.13,20,0,1,1,42,0,1,0,0,0,1,0
8511,36.94,22,1,0,3,40,0,2,0,0,1,0,0
8512,189.83,23,0,0,1,27,0,3,0,0,0,0,1
8513,224.44,17,0,0,1,48,0,2,0,0,0,0,1
8514,209.67,5,1,0,2,56,0,2,0,0,0,0,1
8515,69.24,8,0,0,0,63,0,3,0,1,0,0,0
8516,52.31,5,1,0,2,41,0,2,0,0,0,0,1
8517,529.8425,17,0,0,5,42,0,2,0,0,0,1,0
8518,462.21,16,0,0,0,65,0,3,0,1,0,0,0
8519,110.02,11,0,1,1,23,0,1,0,0,0,0,1
8520,336.97,2,0,0,2,62,0,1,0,0,0,1,0
8521,108.37,4,0,0,2,43,0,1,0,1,0,0,0
8522,99.42,6,0,0,1,40,0,2,0,0,0,1,0
8523,30.69,9,0,0,1,35,0,2,0,0,1,0,0
8524,100.05,9,0,0,4,50,0,2,0,0,0,1,0
8525,138.77,18,0,1,1,28,0,3,0,1,0,0,0
8526,4.1,3,0,0,2,21,0,2,0,0,0,0,1
8527,105.69,9,1,0,0,59,0,2,0,1,0,0,0
8528,273.66,17,0,0,5,47,0,3,0,0,0,0,1
8529,205.12,2,0,0,5,45,1,1,0,0,0,0,1
8530,181.49,20,0,0,4,20,0,1,1,0,0,0,0
8531,432.54,2,0,0,2,64,0,1,0,0,1,0,0
8532,3.28,4,1,0,4,37,0,2,1,0,0,0,0
8533,146.57,15,0,0,1,45,0,2,0,1,0,0,0
8534,278.66,19,1,0,0,54,0,3,1,0,0,0,0
8535,140.3,12,1,0,1,65,0,1,0,0,0,0,1
8536,70.45,10,0,0,2,27,0,2,0,1,0,0,0
8537,26.37,12,0,0,0,65,0,1,1,0,0,0,0
8538,393.37,18,0,0,5,64,0,2,0,0,0,1,0
8539,114.54,5,0,0,2,37,0,2,0,0,1,0,0
8540,378.84,23,0,0,2,53,0,3,0,0,0,1,0
8541,158.68,12,1,0,0,30,0,3,0,1,0,0,0
8542,201.86,3,0,1,3,35,0,3,1,0,0,0,0
8543,293.58,21,0,0,1,66,0,1,0,0,0,0,1
8544,193.74,4,0,0,4,41,0,1,1,0,0,0,0
8545,91.37,18,0,0,3,47,0,1,0,1,0,0,0
8546,129.74,4,0,0,4,33,0,3,0,1,0,0,0
8547,292.46,20,0,0,2,28,0,3,0,1,0,0,0
8548,84.21,13,0,0,1,56,0,3,0,1,0,0,0
8549,88.42,3,0,0,6,45,0,3,1,0,0,0,0
8550,18.1,11,0,0,1,19,0,1,0,0,0,1,0
8551,442.84,5,1,0,3,68,0,1,0,0,0,0,1
8552,17.18,18,0,0,0,32,0,1,0,0,0,0,1
8553,188.05,9,0,1,2,50,0,2,0,0,1,0,0
8554,95.95,0,0,1,2,44,0,3,0,1,0,0,0
8555,93.64,22,1,0,0,39,0,3,0,1,0,0,0
8556,204.85,22,0,0,2,47,0,1,0,1,0,0,0
8557,12.5,15,0,0,3,37,0,3,0,0,0,1,0
8558,162.12,3,0,0,0,41,0,1,0,1,0,0,0
8559,266.14,8,1,0,5,68,1,1,0,0,1,0,0
8560,317.07,17,0,0,4,66,0,2,0,0,1,0,0
8561,33.65,16,0,0,0,18,0,2,0,0,0,1,0
8562,409.88,14,0,0,3,55,0,2,0,1,0,0,0
8563,192.16,18,0,0,0,56,0,3,1,0,0,0,0
8564,384.45,6,0,0,2,63,0,2,1,0,0,0,0
8565,119.54,17,0,0,1,41,0,3,0,0,0,0,1
8566,140.57,5,0,0,2,18,0,1,0,0,0,1,0
8567,452.48,18,0,0,3,32,0,1,1,0,0,0,0
8568,414.3,20,0,0,3,33,0,2,0,0,0,0,1
8569,107.01,11,0,1,2,22,0,1,0,0,1,0,0
8570,57.74,2,0,0,0,22,0,1,0,0,0,0,1
8571,89.91,0,0,0,1,39,0,2,0,1,0,0,0
8572,88.31,4,0,0,0,68,0,1,0,1,0,0,0
8573,60.86,0,0,0,1,28,0,2,0,0,1,0,0
8574,56.3,7,0,0,2,50,0,1,0,0,0,1,0
8575,355.27,6,0,0,4,32,0,2,0,1,0,0,0
8576,13.04,14,0,0,3,36,0,3,0,1,0,0,0
8577,203.76,10,0,0,1,57,0,3,0,0,0,0,1
8578,34.15,17,0,0,2,59,0,1,0,0,0,0,1
8579,76.03,13,0,0,0,64,0,1,0,0,0,0,1
8580,11.43,8,0,0,4,44,0,1,1,0,0,0,0
8581,56.64,4,0,0,0,36,0,3,0,0,1,0,0
8582,263.31,22,0,0,1,58,0,1,0,0,0,1,0
8583,389.33,3,0,0,1,25,0,2,0,0,0,0,1
8584,45.08,11,0,0,4,44,0,1,0,0,0,1,0
8585,112.1,0,0,0,2,44,0,1,0,0,0,0,1
8586,114.39,23,0,0,2,54,0,1,0,1,0,0,0
8587,372.26,12,0,0,3,62,0,1,0,0,0,1,0
8588,258.99,0,0,0,2,28,0,2,1,0,0,0,0
8589,129.54,2,0,0,2,28,0,3,0,0,0,0,1
8590,199.97,21,0,1,3,63,0,3,0,0,1,0,0
8591,338.34,7,0,0,4,18,0,2,0,1,0,0,0
8592,1.73,23,0,0,2,67,0,3,0,0,0,0,1
8593,92.82,17,0,0,0,62,0,3,0,0,0,1,0
8594,428.0,15,0,0,1,68,0,2,0,0,0,0,1
8595,242.69,19,0,0,0,21,0,3,0,1,0,0,0
8596,140.89,19,0,0,1,18,0,2,0,0,1,0,0
8597,135.77,15,0,0,3,65,0,3,0,0,1,0,0
8598,76.92,1,0,0,1,53,0,1,0,0,1,0,0
8599,132.31,16,0,1,1,24,0,2,0,1,0,0,0
8600,191.76,9,0,0,3,59,0,2,0,0,0,0,1
8601,97.54,6,0,0,1,51,0,1,0,1,0,0,0
8602,225.41,9,0,0,2,55,0,1,0,1,0,0,0
8603,355.49,18,0,0,3,26,0,3,0,0,0,0,1
8604,30.25,19,1,0,4,24,0,1,1,0,0,0,0
8605,108.12,8,0,0,0,56,0,2,0,0,1,0,0
8606,94.37,21,0,0,0,36,0,1,0,0,0,1,0
8607,209.35,16,0,0,2,56,0,3,0,0,0,1,0
8608,51.75,8,1,0,1,33,0,3,0,0,0,0,1
8609,184.02,8,0,0,6,35,0,3,0,0,0,1,0
8610,377.92,4,0,0,3,24,0,3,1,0,0,0,0
8611,97.47,23,0,0,3,42,0,1,0,1,0,0,0
8612,435.47,6,0,0,4,48,0,3,0,0,1,0,0
8613,529.8425,10,0,0,4,65,0,1,0,0,0,1,0
8614,20.19,7,0,0,2,40,0,3,0,0,0,1,0
8615,47.76,13,0,0,6,66,0,1,0,0,0,0,1
8616,529.8425,1,0,0,1,40,0,3,0,0,0,0,1
8617,529.8425,9,0,0,2,50,0,3,0,1,0,0,0
8618,18.51,20,0,0,3,61,0,2,0,0,1,0,0
8619,2.72,23,0,0,0,51,0,3,0,0,0,1,0
8620,31.62,15,0,0,1,26,0,1,0,1,0,0,0
8621,529.8425,15,0,0,0,36,0,2,0,0,1,0,0
8622,35.72,18,0,0,2,50,0,2,0,1,0,0,0
8623,125.69,10,0,0,3,49,0,1,0,0,0,1,0
8624,339.59,5,0,0,3,29,0,3,0,0,0,0,1
8625,3.71,5,0,0,2,31,0,3,0,0,0,0,1
8626,166.96,6,0,0,0,30,0,1,0,0,0,0,1
8627,58.39,15,0,0,1,27,0,3,1,0,0,0,0
8628,356.93,12,1,0,3,50,0,2,0,1,0,0,0
8629,60.0,2,1,0,2,45,1,1,0,0,0,1,0
8630,208.94,23,0,0,5,38,0,1,0,1,0,0,0
8631,201.88,23,0,0,0,38,0,3,0,0,0,0,1
8632,45.07,8,0,0,3,46,0,1,0,1,0,0,0
8633,6.38,23,0,0,1,58,0,2,0,0,1,0,0
8634,94.75,2,0,0,1,49,0,1,0,1,0,0,0
8635,61.44,5,0,0,3,32,0,3,1,0,0,0,0
8636,297.97,16,0,0,0,65,0,3,1,0,0,0,0
8637,290.03,2,0,0,1,39,0,3,0,0,0,0,1
8638,109.92,1,0,0,0,42,0,1,0,0,0,1,0
8639,167.89,11,0,0,5,61,0,1,0,0,1,0,0
8640,166.86,23,0,1,0,35,0,3,0,0,0,1,0
8641,315.97,5,0,0,2,53,0,3,0,0,0,1,0
8642,99.61,9,1,0,2,32,0,3,0,0,1,0,0
8643,58.0,10,0,0,0,33,0,1,1,0,0,0,0
8644,55.43,15,0,1,3,30,0,1,0,0,0,0,1
8645,138.29,15,1,1,3,68,0,3,0,1,0,0,0
8646,107.33,23,0,0,0,43,0,2,1,0,0,0,0
8647,104.41,17,0,0,1,61,0,1,0,0,0,0,1
8648,17.2,21,0,0,1,27,0,1,1,0,0,0,0
8649,228.24,22,0,0,1,20,0,1,0,0,1,0,0
8650,43.28,23,0,0,4,62,0,1,0,0,0,1,0
8651,39.48,8,0,0,2,61,0,2,0,0,1,0,0
8652,95.82,20,0,0,1,27,0,3,0,1,0,0,0
8653,46.53,18,1,0,3,43,0,2,0,0,1,0,0
8654,157.81,1,0,0,2,64,0,3,0,0,0,1,0
8655,83.58,23,1,0,4,34,0,2,1,0,0,0,0
8656,107.25,0,0,0,3,22,0,1,0,0,0,0,1
8657,138.67,15,1,0,1,53,0,3,0,1,0,0,0
8658,40.96,21,0,0,2,62,0,2,1,0,0,0,0
8659,30.48,17,0,1,1,63,0,2,0,0,0,0,1
8660,382.28,2,0,0,3,33,0,1,0,0,0,1,0
8661,102.36,23,0,1,2,39,0,1,0,0,1,0,0
8662,95.61,0,0,0,2,20,0,2,1,0,0,0,0
8663,6.53,5,0,0,0,24,0,1,0,0,0,0,1
8664,124.04,18,0,1,3,38,0,2,0,0,0,0,1
8665,145.41,21,0,0,1,65,0,3,0,0,1,0,0
8666,147.3,18,0,1,6,42,0,2,1,0,0,0,0
8667,220.98,10,0,0,1,54,0,2,1,0,0,0,0
8668,35.17,7,0,0,1,28,0,1,0,0,0,1,0
8669,52.32,4,0,0,2,24,0,2,1,0,0,0,0
8670,299.62,19,0,0,1,39,0,1,0,0,1,0,0
8671,529.32,8,0,0,0,29,0,2,1,0,0,0,0
8672,26.3,14,0,0,3,27,0,2,0,0,0,1,0
8673,123.92,20,0,0,0,63,0,2,0,0,0,0,1
8674,43.38,13,0,1,1,36,0,3,1,0,0,0,0
8675,11.15,3,0,0,4,59,0,1,0,0,1,0,0
8676,70.88,23,0,0,0,33,0,2,1,0,0,0,0
8677,27.92,23,0,0,2,21,0,3,0,1,0,0,0
8678,222.78,7,0,0,3,23,0,3,0,0,0,1,0
8679,137.34,19,0,0,3,23,0,3,0,0,0,0,1
8680,27.95,16,0,0,4,68,0,3,0,1,0,0,0
8681,1.67,1,0,0,3,35,0,3,0,0,1,0,0
8682,297.19,19,0,0,1,52,0,3,1,0,0,0,0
8683,34.89,15,0,0,2,57,0,2,0,0,0,1,0
8684,167.75,9,0,0,2,66,0,3,1,0,0,0,0
8685,73.96,1,0,0,1,44,0,2,1,0,0,0,0
8686,158.52,10,0,0,4,20,0,3,1,0,0,0,0
8687,68.27,9,0,0,1,23,0,1,1,0,0,0,0
8688,16.37,18,0,0,3,46,0,2,0,0,0,1,0
8689,45.41,13,0,0,3,62,0,3,0,1,0,0,0
8690,37.5,10,0,0,2,45,0,3,0,0,1,0,0
8691,100.56,8,0,0,2,45,0,3,0,1,0,0,0
8692,193.28,6,0,0,5,43,0,3,0,0,0,1,0
8693,55.13,14,0,0,2,37,0,2,0,0,1,0,0
8694,2.19,19,0,1,2,33,0,3,0,0,0,0,1
8695,131.72,16,0,0,3,41,0,2,0,1,0,0,0
8696,167.54,2,0,0,1,30,0,2,0,0,0,1,0
8697,529.8425,14,1,0,2,49,0,1,0,0,0,1,0
8698,160.26,13,0,0,3,60,0,3,0,0,0,1,0
8699,114.68,7,0,0,2,25,0,2,0,0,1,0,0
8700,153.34,3,0,0,2,53,0,1,1,0,0,0,0
8701,473.35,9,0,0,0,69,0,3,0,0,0,0,1
8702,317.24,1,1,0,2,28,0,3,0,0,1,0,0
8703,70.21,13,0,0,3,30,0,3,0,0,1,0,0
8704,48.75,7,0,0,1,63,0,1,0,1,0,0,0
8705,54.84,22,1,0,0,68,0,1,0,0,0,0,1
8706,126.37,9,0,0,0,46,0,3,0,0,0,1,0
8707,245.3,17,0,0,1,46,0,3,0,0,1,0,0
8708,125.93,14,1,0,1,51,0,2,0,0,0,0,1
8709,12.64,4,0,0,2,36,0,1,0,1,0,0,0
8710,231.45,21,0,0,3,33,0,2,1,0,0,0,0
8711,295.15,12,0,0,1,59,0,1,0,0,0,0,1
8712,61.52,17,0,0,1,48,0,2,0,0,0,1,0
8713,196.38,1,0,0,2,60,0,1,0,0,1,0,0
8714,100.11,12,0,0,0,66,0,3,1,0,0,0,0
8715,395.87,13,0,0,4,44,0,3,0,1,0,0,0
8716,335.84,9,0,0,2,68,0,2,0,0,0,1,0
8717,134.16,3,0,0,1,66,0,2,1,0,0,0,0
8718,211.69,14,0,1,0,31,0,3,0,1,0,0,0
8719,386.74,7,0,0,1,46,0,2,0,0,0,1,0
8720,123.23,14,0,0,0,40,0,3,0,0,1,0,0
8721,67.64,13,0,1,1,64,0,3,0,1,0,0,0
8722,252.19,20,0,1,2,45,0,2,1,0,0,0,0
8723,44.74,8,0,0,2,55,0,3,0,0,0,1,0
8724,88.54,19,1,0,2,27,0,1,0,0,0,0,1
8725,361.42,2,0,0,5,43,1,1,0,0,0,1,0
8726,232.0,14,0,0,1,40,0,1,1,0,0,0,0
8727,93.1,23,0,0,1,56,0,1,1,0,0,0,0
8728,43.51,16,0,0,3,35,0,2,0,0,0,0,1
8729,79.2,15,0,0,2,21,0,3,1,0,0,0,0
8730,60.16,3,0,0,0,65,0,1,0,0,0,1,0
8731,34.86,10,0,0,1,28,0,1,0,1,0,0,0
8732,244.8,7,0,1,6,60,0,3,0,0,0,1,0
8733,52.28,2,0,0,2,57,0,1,1,0,0,0,0
8734,108.98,18,0,0,2,57,0,3,0,0,0,0,1
8735,87.76,13,0,0,2,30,0,3,0,0,0,0,1
8736,529.8425,8,0,0,2,42,0,3,0,0,1,0,0
8737,89.3,2,0,0,1,24,0,3,0,0,0,0,1
8738,15.01,3,0,0,0,47,0,2,0,0,0,0,1
8739,16.94,3,0,0,2,60,0,1,1,0,0,0,0
8740,160.82,10,0,0,3,23,0,3,0,1,0,0,0
8741,164.65,18,0,0,2,58,0,1,0,1,0,0,0
8742,97.67,15,0,0,0,49,0,2,1,0,0,0,0
8743,101.76,22,0,0,1,54,0,3,0,0,0,0,1
8744,9.98,21,0,0,1,38,0,1,0,0,0,1,0
8745,130.82,16,0,0,1,46,0,3,0,1,0,0,0
8746,126.48,9,0,0,5,68,0,1,1,0,0,0,0
8747,29.16,23,0,0,1,42,0,2,0,0,0,1,0
8748,19.73,16,0,0,3,67,0,1,0,0,0,0,1
8749,23.74,15,0,0,6,27,0,1,1,0,0,0,0
8750,19.17,19,0,0,6,36,0,1,0,1,0,0,0
8751,169.35,21,0,0,4,21,0,2,0,0,0,1,0
8752,39.38,5,0,0,2,46,0,1,0,0,0,1,0
8753,52.13,6,0,0,3,34,0,1,0,1,0,0,0
8754,34.32,13,0,1,4,51,0,3,0,0,0,1,0
8755,529.8425,10,0,0,1,22,0,3,0,1,0,0,0
8756,347.11,11,0,0,3,23,0,1,1,0,0,0,0
8757,47.16,13,0,0,1,55,0,3,0,0,1,0,0
8758,71.43,4,0,0,1,52,0,3,0,0,0,0,1
8759,42.41,4,0,0,0,21,0,1,1,0,0,0,0
8760,121.87,19,1,0,1,64,0,2,0,0,0,0,1
8761,3.56,21,0,0,3,44,0,2,0,0,0,0,1
8762,200.31,22,0,0,1,58,0,3,0,1,0,0,0
8763,133.3,14,0,0,1,18,0,1,0,0,1,0,0
8764,412.03,0,0,0,1,33,0,2,0,0,0,0,1
8765,32.33,23,0,0,3,42,0,1,0,0,0,0,1
8766,293.44,22,0,0,1,57,0,3,1,0,0,0,0
8767,282.61,8,0,0,1,21,0,2,0,0,1,0,0
8768,24.48,2,0,0,4,53,0,1,0,0,1,0,0
8769,91.52,3,0,0,4,28,0,3,0,0,0,0,1
8770,33.57,15,0,0,2,35,0,3,0,0,1,0,0
8771,52.92,6,1,0,0,67,0,1,1,0,0,0,0
8772,54.99,21,0,0,0,40,0,2,0,1,0,0,0
8773,146.24,13,0,0,0,61,0,3,0,0,0,0,1
8774,95.4,15,0,1,1,22,0,1,0,0,0,1,0
8775,529.8425,17,0,0,1,56,0,3,0,0,0,0,1
8776,24.32,15,0,0,1,64,0,1,0,0,0,0,1
8777,529.8425,15,0,0,3,34,0,2,0,1,0,0,0
8778,47.2,1,0,0,2,65,0,2,0,0,0,1,0
8779,266.81,9,0,0,0,58,0,2,0,0,0,1,0
8780,74.51,6,0,0,1,30,0,3,0,0,0,1,0
8781,27.79,14,0,1,2,21,0,1,0,1,0,0,0
8782,351.21,8,0,0,3,60,0,3,0,0,1,0,0
8783,66.49,6,0,0,4,47,0,3,0,0,0,1,0
8784,193.58,23,0,0,2,63,0,2,0,0,1,0,0
8785,150.43,15,0,0,1,32,0,3,1,0,0,0,0
8786,114.88,2,0,0,2,25,0,3,0,1,0,0,0
8787,123.27,16,0,0,4,23,0,2,0,0,1,0,0
8788,237.18,22,0,0,3,21,0,2,0,0,0,1,0
8789,16.54,7,1,1,1,43,0,1,0,0,0,1,0
8790,198.57,1,0,0,2,42,0,2,0,0,1,0,0
8791,407.08,19,0,0,1,38,0,3,0,0,1,0,0
8792,10.71,2,0,0,1,46,0,3,1,0,0,0,0
8793,27.28,7,0,0,0,27,0,2,0,1,0,0,0
8794,226.98,1,0,0,4,37,0,1,0,0,0,0,1
8795,103.5,18,0,0,2,59,0,3,1,0,0,0,0
8796,93.02,16,1,0,2,37,0,2,1,0,0,0,0
8797,26.51,4,0,0,2,42,0,1,1,0,0,0,0
8798,127.22,19,0,0,4,24,0,1,0,0,0,1,0
8799,24.35,16,0,0,4,22,0,2,0,0,1,0,0
8800,116.54,9,0,0,1,24,0,1,0,1,0,0,0
8801,259.61,8,0,0,5,64,0,1,0,0,0,1,0
8802,53.78,21,1,0,6,47,0,2,1,0,0,0,0
8803,117.98,5,1,0,0,45,0,3,0,1,0,0,0
8804,529.8425,10,1,0,3,34,0,2,0,0,0,1,0
8805,208.88,1,0,0,1,44,0,2,0,0,0,0,1
8806,331.4,22,0,0,6,35,0,2,1,0,0,0,0
8807,96.46,11,0,0,1,37,0,2,0,0,0,1,0
8808,262.88,11,0,0,5,19,0,3,0,0,0,1,0
8809,7.44,15,0,0,2,62,0,2,1,0,0,0,0
8810,23.61,21,0,0,4,39,0,1,0,0,0,0,1
8811,40.86,23,0,0,3,35,0,2,0,0,1,0,0
8812,92.54,11,1,0,2,25,0,2,0,0,0,0,1
8813,336.45,20,0,0,2,28,0,3,1,0,0,0,0
8814,76.51,17,0,0,1,40,0,3,0,0,1,0,0
8815,191.36,12,0,0,1,48,0,2,0,0,0,1,0
8816,222.39,14,0,0,2,38,0,3,0,0,0,0,1
8817,158.82,15,0,0,2,43,0,3,0,0,0,0,1
8818,79.56,3,0,0,2,61,0,3,0,0,1,0,0
8819,154.89,11,1,0,4,66,0,2,0,0,0,1,0
8820,75.41,16,0,0,3,41,0,3,0,0,0,0,1
8821,15.77,0,0,0,0,53,0,2,0,0,1,0,0
8822,529.8425,21,0,0,0,69,0,1,0,0,0,0,1
8823,24.49,17,1,0,5,53,0,3,0,0,0,1,0
8824,13.52,21,0,0,6,34,0,1,0,0,0,1,0
8825,379.46,15,0,0,0,59,0,3,0,1,0,0,0
8826,64.67,0,0,0,0,65,0,2,0,0,1,0,0
8827,189.12,9,0,1,3,64,0,2,1,0,0,0,0
8828,71.82,18,0,1,1,51,0,2,0,0,0,0,1
8829,89.4,15,0,0,0,31,0,3,0,0,0,1,0
8830,54.71,13,1,0,0,44,0,3,0,0,0,0,1
8831,75.62,1,0,0,2,66,0,3,0,0,0,0,1
8832,95.19,23,0,0,1,42,0,3,1,0,0,0,0
8833,229.4,5,1,0,3,25,0,1,0,0,0,1,0
8834,128.97,21,0,0,1,25,0,3,0,1,0,0,0
8835,517.44,22,0,0,0,63,0,3,0,0,1,0,0
8836,7.7,4,0,0,0,54,0,3,0,0,0,0,1
8837,125.87,11,0,0,2,37,0,3,1,0,0,0,0
8838,157.97,3,0,0,2,59,0,2,1,0,0,0,0
8839,455.07,21,0,0,1,35,0,2,0,0,1,0,0
8840,9.07,23,0,0,1,50,0,1,0,0,1,0,0
8841,153.39,3,1,0,2,19,0,3,0,0,0,1,0
8842,345.89,4,0,0,2,56,0,2,0,0,0,0,1
8843,49.86,6,0,0,1,23,0,1,0,0,0,0,1
8844,376.17,5,0,0,1,24,0,3,0,0,1,0,0
8845,3.46,12,0,0,0,64,0,2,0,1,0,0,0
8846,237.32,3,0,0,2,59,0,1,0,0,0,0,1
8847,486.86,12,0,0,5,63,0,1,1,0,0,0,0
8848,192.71,3,0,0,4,20,0,2,0,0,1,0,0
8849,104.06,9,0,0,2,52,0,3,0,0,0,0,1
8850,8.27,19,1,0,3,58,0,3,0,0,0,1,0
8851,454.89,0,0,0,2,48,0,1,0,0,1,0,0
8852,114.38,20,1,0,1,57,0,3,1,0,0,0,0
8853,5.3,7,0,0,1,56,0,2,0,0,0,1,0
8854,210.71,6,0,0,2,31,0,3,0,0,1,0,0
8855,118.34,4,0,0,1,53,0,2,0,0,1,0,0
8856,23.9,2,0,0,1,37,0,2,0,0,0,0,1
8857,43.41,14,0,0,3,35,0,3,0,0,0,1,0
8858,12.0,16,0,0,1,45,0,2,0,0,1,0,0
8859,153.72,22,0,0,3,64,0,3,1,0,0,0,0
8860,175.13,12,0,0,1,55,0,2,0,0,0,1,0
8861,126.85,14,0,0,0,55,0,2,0,0,0,0,1
8862,305.79,18,0,0,1,51,0,3,0,1,0,0,0
8863,355.2,19,0,0,2,40,0,1,0,0,1,0,0
8864,172.1,13,0,0,2,49,0,3,0,1,0,0,0
8865,2.31,20,0,0,2,32,0,1,0,0,1,0,0
8866,213.88,12,1,0,5,69,0,2,0,0,0,0,1
8867,97.43,11,0,0,1,46,0,3,0,0,0,0,1
8868,150.06,23,0,0,1,55,0,1,0,0,0,0,1
8869,188.5,22,0,0,1,28,0,2,0,0,0,0,1
8870,77.61,8,0,0,2,65,0,1,0,0,0,1,0
8871,448.22,2,0,0,2,33,0,1,0,0,0,1,0
8872,25.89,10,0,0,2,61,0,1,0,0,1,0,0
8873,200.39,9,0,0,4,55,0,3,0,0,0,1,0
8874,0.79,0,1,0,3,56,0,2,0,0,1,0,0
8875,465.41,16,0,0,1,61,0,1,0,0,0,1,0
8876,21.48,12,0,0,0,68,0,1,0,0,0,1,0
8877,17.94,13,0,0,0,48,0,2,0,0,0,1,0
8878,72.9,0,0,0,2,22,0,1,1,0,0,0,0
8879,84.19,1,1,0,2,21,1,1,0,0,0,0,1
8880,43.41,1,0,0,2,43,0,1,1,0,0,0,0
8881,158.36,6,0,0,2,63,0,1,0,0,0,1,0
8882,105.31,8,0,0,4,27,0,3,0,0,0,1,0
8883,6.26,23,0,0,1,44,0,1,1,0,0,0,0
8884,69.33,3,0,0,6,24,0,2,0,0,1,0,0
8885,299.34,1,0,0,1,22,0,2,0,0,0,0,1
8886,210.64,18,0,0,3,52,0,2,0,0,1,0,0
8887,232.29,4,0,0,4,69,0,1,0,0,0,0,1
8888,215.59,8,0,0,2,51,0,1,0,1,0,0,0
8889,67.05,23,0,0,3,45,0,2,0,0,0,0,1
8890,18.9,12,0,0,1,52,0,2,0,0,1,0,0
8891,57.26,11,0,0,2,22,0,3,0,0,0,0,1
8892,320.85,18,0,0,2,32,0,2,0,1,0,0,0
8893,529.8425,8,0,1,1,50,0,2,0,1,0,0,0
8894,122.56,9,0,0,5,45,0,3,0,0,0,1,0
8895,1.75,18,0,0,2,65,0,2,0,1,0,0,0
8896,27.16,9,0,0,1,45,0,1,1,0,0,0,0
8897,69.97,11,0,0,2,37,0,1,0,0,1,0,0
8898,155.54,13,0,0,3,45,0,2,1,0,0,0,0
8899,14.05,7,0,0,2,32,0,1,1,0,0,0,0
8900,516.78,15,0,0,2,38,0,2,0,0,1,0,0
8901,81.77,16,0,0,3,52,0,1,1,0,0,0,0
8902,438.67,19,0,1,3,58,0,3,1,0,0,0,0
8903,272.97,3,0,0,4,21,0,3,1,0,0,0,0
8904,253.49,5,1,0,1,44,0,2,0,1,0,0,0
8905,167.98,11,1,0,1,62,0,2,0,0,1,0,0
8906,177.41,17,0,0,3,27,0,1,0,0,1,0,0
8907,182.9,6,0,0,2,31,0,2,0,0,1,0,0
8908,178.34,4,0,0,3,64,0,3,1,0,0,0,0
8909,145.23,9,0,0,2,30,0,2,0,1,0,0,0
8910,529.8425,5,0,0,3,19,0,2,0,0,1,0,0
8911,237.21,13,0,0,1,67,0,2,0,0,0,0,1
8912,270.06,5,0,0,3,60,0,1,0,0,1,0,0
8913,370.68,13,0,0,4,58,0,2,0,0,0,1,0
8914,43.72,11,0,0,3,58,0,2,0,0,0,0,1
8915,15.75,21,0,0,2,64,0,1,0,0,1,0,0
8916,118.71,11,0,0,2,62,0,3,1,0,0,0,0
8917,129.91,7,0,0,1,67,0,1,0,0,1,0,0
8918,318.09,9,0,0,1,46,0,1,0,1,0,0,0
8919,105.59,15,0,0,2,18,0,1,0,1,0,0,0
8920,152.27,19,0,0,4,34,0,2,0,0,1,0,0
8921,134.79,7,0,0,3,61,0,3,1,0,0,0,0
8922,7.01,8,0,0,1,45,0,2,1,0,0,0,0
8923,171.91,12,0,0,0,36,0,1,1,0,0,0,0
8924,316.89,19,0,0,6,50,0,1,0,0,1,0,0
8925,30.85,16,0,1,2,21,0,1,0,0,1,0,0
8926,162.4,18,0,0,1,68,0,3,0,0,0,1,0
8927,162.08,16,1,0,1,43,0,1,0,1,0,0,0
8928,32.28,6,0,0,1,41,0,2,0,0,0,0,1
8929,23.72,0,0,0,0,24,0,1,0,0,0,0,1
8930,529.8425,19,0,0,2,60,0,3,0,1,0,0,0
8931,90.07,13,0,0,1,43,0,2,0,0,0,1,0
8932,46.44,16,0,0,3,33,0,3,0,1,0,0,0
8933,33.83,12,0,0,1,31,0,1,0,0,0,1,0
8934,198.26,1,0,0,2,68,0,1,0,0,0,1,0
8935,169.23,13,1,0,0,54,0,3,1,0,0,0,0
8936,185.68,0,0,0,2,29,0,3,0,1,0,0,0
8937,16.58,4,0,0,2,62,0,2,0,0,0,0,1
8938,403.19,6,0,0,2,28,0,3,0,0,1,0,0
8939,88.76,18,1,0,0,18,0,1,0,0,1,0,0
8940,67.67,13,0,0,5,52,0,2,0,1,0,0,0
8941,111.7,23,0,0,2,49,0,2,0,0,1,0,0
8942,88.99,13,1,0,1,67,0,2,0,0,0,1,0
